firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
MBUU_24-L,0.1869011493154285,-0.1869011493154285,6.0,0.038264229358096,0.9154321707686924,-0.4409198414069648,1.1965356429047302,0.1062505637232795,0.3461582113267507,-0.0252960900974088,5.090355214766523e-09,0.0294977109646416,-0.3734916900660241,0.4252000502818625,-0.1332596482141339,0.1199423243624358,0.182805935084268,0.498982344017408,-0.3101559054009386,-0.7293920179037674,0.7184907031675852,0.3548007692674476,0.2271860528466358,-0.1164383561643834,-0.2588832487309644,-0.2356020942408376,-0.2663316582914573,-0.1999999999999999,-0.1511627906976744,-0.2474226804123711,-0.1774647887323943,-0.2356020942408376,-0.1151515151515151,0.028169014084507,0.1060606060606059,0.0579710144927536,0.1361867704280155,0.232067510548523,0.3456221198156681,0.2532188841201717,0.5051546391752577,0.4974358974358974,0.5208333333333333,0.6781609195402298,1.115942028985507,1.056338028169014,0.8961038961038961,0.6222222222222222,0.6312849162011172,0.6043956043956042,0.5783783783783782,0.7278106508875739,0.6685714285714286,0.5698924731182795,0.6781609195402298,0.7176470588235293,0.7076023391812865,0.5698924731182795,1.056338028169014,1.100719424460432,0.972972972972973,0.5531914893617023,0.4174757281553398,0.2166666666666667,0.232067510548523,0.1869918699186992,0.2066115702479338,0.232067510548523,0.2640692640692641,0.4313725490196078,0.2640692640692641,0.3212669683257918
MBWC_19-L^H08,0.0088288039729617,-0.0088288039729617,5.0,0.4219846308052123,0.3831278390655418,-0.3879488010539541,1.7158081705150976,0.704337899543379,0.8446398659966501,0.0696647813491515,1.3556723157577363e-10,0.1089208152355496,0.1414674819344081,0.5748171408474667,-0.0186960600604216,0.0834782130831408,-0.0186960600604216,0.3500516469643063,0.0348047668774913,-0.0745052386495926,1.7158081705150976,0.158351409978308,0.3500516469643063,-0.2190476190476191,0.0824742268041238,-0.1393442622950819,-0.1732283464566929,-0.1984732824427481,-0.3895348837209301,-0.3895348837209301,-0.3636363636363635,-0.2758620689655172,-0.2222222222222222,-0.1923076923076923,-0.3518518518518518,-0.3823529411764705,-0.4324324324324324,-0.3895348837209301,-0.4,-0.34375,-0.3092105263157895,-0.5394736842105263,-0.1101694915254236,0.1413043478260869,0.1797752808988764,0.3636363636363637,0.981132075471698,0.909090909090909,1.1,0.9444444444444444,0.6935483870967742,0.8103448275862071,1.5,1.625,2.28125,2.28125,2.3870967741935485,2.3870967741935485,2.620689655172414,2.888888888888889,2.75,3.0384615384615383,3.375,3.2,4.0,3.565217391304348,3.375,3.375,3.375,3.0384615384615383,3.0384615384615383,3.0384615384615383
MCAQ_42-L^I02,0.0246952545273464,-0.0246952545273464,5.0,0.1674647694623066,0.1513632036986673,0.2425745056225323,0.8075897082867224,0.0254549671562171,0.1598182562639511,0.1110059055394235,1.0699604822120684e-08,0.1106550523707454,0.1998616486248995,0.0739483765920989,-0.0226824204479224,-0.0492402055070616,0.0194694532908555,-0.1422247370366939,-0.27995719312135,-0.6037379972565158,0.4384591113788257,0.0730909649128661,0.0207067648610106,0.0125628140703517,-0.0099502487562188,-0.0099502487562188,-0.0099502487562188,-0.0268948655256723,-0.005,0.0473684210526317,0.0391644908616188,0.0364583333333332,0.0756756756756755,0.0874316939890709,0.1179775280898876,0.1880597014925373,0.1637426900584795,0.1671554252199412,0.3178807947019868,0.3092105263157894,0.4850746268656716,0.431654676258993,0.4214285714285715,0.4214285714285715,0.4214285714285715,0.4525547445255473,0.2360248447204969,0.2283950617283949,0.2246153846153846,0.3092105263157894,0.3092105263157894,0.3537414965986394,0.4472727272727272,0.479553903345725,0.4014084507042255,0.431654676258993,0.4962406015037592,0.4962406015037592,0.5856573705179284,0.5190839694656488,0.5190839694656488,0.2838709677419355,0.2360248447204969,0.3049180327868852,0.3049180327868852,0.3355704697986577,0.3491525423728812,0.3724137931034483,0.3311036789297659,0.3355704697986577,0.3311036789297659,0.3049180327868852
MCCB_61-L^G20,0.0902257686756175,-0.0902257686756175,2.0,0.0388117712382008,0.1743385838813274,-0.4737176422838017,1.3713039923695325,0.1265662291169451,-0.0103271216754167,-0.0603229935455756,6.011329677874647e-10,0.1166018878400887,0.0845863662929705,-0.1155191897218033,0.0368432151332147,-0.1198640023910556,0.079904392299982,0.0695385709321247,-0.9133434926207922,-127.42307692307692,0.7317073170731707,0.0362792249311945,0.108723870909986,-0.1333333333333333,-0.1891891891891892,-0.2105263157894736,-0.0625,-0.0625,-0.0909090909090908,-0.0625,-0.2105263157894736,-0.25,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1891891891891892,-0.2105263157894736,-0.3181818181818182,-0.3181818181818182,-0.3023255813953488,-0.3023255813953488,-0.3478260869565217,-0.4736842105263158,-0.4736842105263158,-0.4339622641509434,-0.3877551020408164,-0.4642857142857143,-0.3617021276595745,-0.3877551020408164,-0.4642857142857143,-0.4915254237288136,-0.4736842105263158,-0.4915254237288136,-0.4736842105263158,-0.25,-0.3333333333333333,-0.3023255813953488,-0.25,-0.4,-0.1428571428571429,-0.3877551020408164,-0.5652173913043479,-0.6470588235294117,-0.7520661157024793,-0.75,-0.7272727272727273,-0.8159509202453987,-0.8529411764705882,-0.8469387755102041,-0.8666666666666667,-0.8961937716262975,-0.9025974025974026
MCCI_17-L^J07,0.0382439890962709,-0.0382439890962709,6.0,0.065527566244505,0.28002983770099,1.6132149436708565,1.0190972069786024,2.255824433328827,0.0605418831668329,-0.0184776078206325,1.4996638863800312e-07,0.0058019534171941,0.0879100133721388,0.3352626481622878,0.1429405388547642,2.250562155012024,0.1429405388547642,0.4060304397045876,-0.0018610603692108,-2.85838374437723,1.0190972069786024,-0.0139403852206531,0.4060304397045876,0.2589285714285712,-0.1854545454545454,-0.2406779661016949,-0.2406779661016949,-0.4074074074074073,-0.4371859296482411,-0.36,-0.3563218390804596,-0.496629213483146,-0.1672862453531597,-0.2727272727272727,-0.5650485436893204,-0.5889908256880734,-0.6499999999999999,-0.540983606557377,-0.4285714285714285,-0.5109170305676856,-0.5692307692307692,-0.5889908256880734,-0.6822695035460993,-0.6606060606060605,-0.7083333333333333,-0.6254180602006689,-0.5642023346303502,-0.3913043478260869,-0.3777777777777777,-0.4256410256410255,-0.2999999999999999,-0.3372781065088757,-0.321212121212121,-0.3043478260869565,-0.3563218390804596,-0.3978494623655914,-0.3170731707317072,-0.2140350877192982,-0.1039999999999998,-0.1215686274509803,-0.0819672131147539,-0.2955974842767295,-0.1249999999999998,-0.205673758865248,0.0,0.0228310502283106,-0.0088495575221236,0.2307692307692308,0.4451612903225808,0.8512396694214879,0.9145299145299148,1.1747572815533984
MCCJ_10-L^F06,0.0739591137750187,-0.0739591137750187,5.0,0.1826379479512219,0.3073704375882234,0.2253416866224764,1.1081102935230855,0.0753791982665222,0.0681722002077483,0.0927539334260944,1.6088728113447382e-09,0.1928467971779656,0.3596026883958843,0.1137198638562968,-0.1389602910733939,-0.1231063133741499,-0.1367201918796306,0.0143426901326366,-0.0118560873439331,-1.0425467712733856,0.95487992237406,0.0918074908587805,0.0515621756279842,0.04,0.0,-0.1666666666666666,-0.2307692307692308,-0.2307692307692308,-0.21875,-0.2424242424242424,-0.3243243243243243,-0.358974358974359,-0.3055555555555556,-0.3243243243243243,-0.2307692307692308,-0.21875,-0.21875,-0.21875,-0.21875,-0.2424242424242424,-0.3055555555555556,-0.3421052631578947,-0.358974358974359,-0.4047619047619047,-0.3421052631578947,-0.358974358974359,-0.3902439024390244,-0.4318181818181817,-0.3421052631578947,-0.3421052631578947,-0.375,-0.375,-0.4186046511627906,-0.3421052631578947,-0.1071428571428572,-0.1228070175438595,-0.2753623188405796,-0.3902439024390244,-0.4047619047619047,-0.4565217391304348,-0.4736842105263158,-0.5833333333333333,-0.6212121212121212,-0.5535714285714286,-0.5689655172413792,-0.5454545454545454,-0.5833333333333333,-0.6666666666666667,-0.6710526315789473,-0.6753246753246753,-0.6376811594202898,-0.6753246753246753
MCCP_28-L^I03,0.0478277773119173,-0.0478277773119173,6.0,0.227639377112096,0.0794617293376598,0.7554035576186612,0.585966424912512,0.0179680030594684,0.0465282349396918,-0.0129949661658242,2.1838526408149696e-09,0.0104210889783257,0.4144526119317004,-0.2160792733675746,0.7639217844803654,-0.4234188930140505,0.9935338642486492,0.0402206303039268,-0.7453075755208933,-1.7089159251861268,0.5409798650910382,0.0214458160187115,-0.3046833578792342,0.183673469387755,-0.1694915254237288,-0.234375,-0.2575757575757575,0.0068493150684931,-0.1036585365853658,-0.1551724137931034,-0.1741573033707865,-0.1403508771929824,0.0970149253731342,-0.069620253164557,0.0208333333333332,-0.0576923076923077,-0.0328947368421053,-0.0454545454545455,-0.125,-0.1741573033707865,-0.1741573033707865,-0.1923076923076924,-0.1923076923076924,-0.2096774193548387,-0.2722772277227723,-0.2829268292682926,-0.3098591549295775,-0.3874999999999999,-0.3900414937759336,-0.3874999999999999,-0.379746835443038,-0.3194444444444445,-0.2010869565217391,-0.1833333333333333,-0.125,-0.0328947368421053,-0.1036585365853658,-0.0328947368421053,0.0068493150684931,-0.0328947368421053,-0.1352941176470588,-0.2722772277227723,-0.3,-0.3690987124463519,-0.3552631578947368,-0.3717948717948718,-0.2263157894736841,-0.2686567164179103,-0.1923076923076924,-0.1923076923076924,-0.2686567164179103,-0.2461538461538461
MCCY_05-L^A19,0.0220525740238144,0.0220525740238144,4.0,0.1221484951994092,0.6141237336359219,-2.830562747319371,3.228010190399571,1.0860767866269805,0.1830684232143409,-0.0263832614905409,1.1568725366093277e-07,0.0201994091580502,-0.098823642489841,4.95965952311134,1.1986586891253022,10.964851610514952,1.2636861487396829,1.2811904037261337,0.674990197075248,0.2770006283981312,2.805162241887906,0.0891059557726224,1.566695050717818,0.1668545659526494,-0.1278269419862341,-0.2418803418803419,-0.3234172387490466,-0.2577405857740585,-0.2030548068283918,-0.1138861138861139,-0.2645107794361526,-0.315057915057915,-0.1592417061611375,-0.1741154562383613,-0.36415770609319,-0.2729508196721312,-0.3310708898944193,-0.2639004149377594,-0.2326989619377163,-0.0893223819301849,-0.026344676180022,-0.1718020541549955,-0.2009009009009009,0.0459905660377357,0.4352750809061487,0.373065015479876,0.3604294478527607,0.5346020761245673,0.7223300970873783,0.6799242424242422,0.6548507462686566,0.8028455284552845,0.9366812227074236,0.8872340425531913,1.1322115384615383,1.174019607843137,1.297927461139896,1.1018957345971565,1.0821596244131455,1.190123456790123,1.3403693931398415,0.8479166666666667,1.1018957345971565,1.2919896640826871,1.039080459770115,1.1634146341463416,1.5415472779369623,1.519886363636363,2.101398601398601,2.261029411764705,2.411538461538461,2.123239436619718
MCDA_09-L^D18,0.0612040559975241,-0.0612040559975241,5.0,0.09636301186887,0.1819424821111161,0.6872605422972716,1.4162972243639167,0.1745382528953373,-0.0029475784509342,-0.0434909249786093,7.919994280930323e-09,0.1230584284242262,0.1685115635501088,0.2821507254154922,0.0368899964308667,0.2085794546043878,-0.0065349634726556,-0.1920690355130779,-0.0643446053868239,-1.7383660806618408,0.7987663839629916,0.0609762500656317,0.0081744785826418,0.0,-0.0357142857142857,-0.129032258064516,-0.15625,-0.3249999999999999,-0.3720930232558139,-0.15625,-0.2702702702702702,-0.2702702702702702,-0.2702702702702702,-0.2894736842105263,-0.3414634146341463,-0.4,-0.4807692307692307,-0.5714285714285714,-0.564516129032258,-0.5970149253731343,-0.6493506493506493,-0.578125,-0.6707317073170731,-0.686046511627907,-0.7,-0.686046511627907,-0.71875,-0.7326732673267327,-0.7452830188679245,-0.7032967032967032,-0.7244897959183674,-0.7244897959183674,-0.73,-0.7326732673267327,-0.71875,-0.7403846153846154,-0.7403846153846154,-0.7672413793103448,-0.82,-0.8014705882352942,-0.7804878048780488,-0.8392857142857143,-0.8343558282208589,-0.8548387096774194,-0.8448275862068966,-0.847457627118644,-0.854054054054054,-0.8246753246753247,-0.8223684210526316,-0.82,-0.8373493975903614,-0.83125
MCDD_74-L,0.0797916362397157,-0.0797916362397157,5.0,0.2386790910577081,0.6210826210826211,-0.7162257651786832,2.851642434033387,0.6597805035506779,0.1962945590994372,-0.0806192493062654,2.729648173352716e-09,-0.0158029535175194,0.3362115488397193,-0.1912657513066991,-0.0195274436670212,0.5241278722234177,-0.0195274436670212,1.0913244841417524,-0.1002459913427334,-0.5443374294254401,2.851642434033387,0.2785852713178294,0.0913244841417525,-0.3307086614173229,-0.2865168539325843,-0.3712871287128713,-0.496031746031746,-0.4816326530612245,-0.5398550724637681,-0.425339366515837,-0.400943396226415,-0.4355555555555556,-0.4093023255813953,-0.496031746031746,-0.496031746031746,-0.5590277777777777,-0.6128048780487805,-0.4549356223175965,-0.3804878048780487,-0.4572649572649572,-0.492,-0.5296296296296297,-0.603125,-0.7046511627906977,-0.7434343434343434,-0.6825,-0.5207547169811321,-0.5620689655172413,-0.5559440559440559,-0.5709459459459459,-0.5968253968253968,-0.7126696832579185,-0.7548262548262548,-0.7829059829059829,-0.7771929824561403,-0.7585551330798479,-0.7612781954887218,-0.7011764705882353,-0.6760204081632653,-0.7418699186991871,-0.7695099818511797,-0.8172661870503597,-0.8069908814589666,-0.8240997229916898,-0.7944983818770226,-0.7408163265306122,-0.7343096234309623,-0.725108225108225,-0.5738255033557047,-0.4879032258064516,-0.5431654676258992,-0.4795081967213115
MCEJ_39-L^E06,0.2529291079573393,-0.2529291079573393,5.0,0.4443891824681379,0.2326983691928189,-1.1854339077101514,0.9854523460877316,0.7469580531540185,-2.210029704700332,0.0896112043678042,6.297596092686915e-09,0.1117811625738265,0.1629552780762532,0.1490955656808668,0.1462470442374788,0.1738506077389807,0.1462470442374788,0.1924118032006662,0.0617272903693441,-3.507406536562427,0.9854523460877316,0.1583107742284786,0.1924118032006662,0.3224299065420559,-0.4470284237726097,-0.4689826302729528,-0.5114155251141552,-0.5377969762419006,-0.5541666666666667,-0.5779092702169626,-0.6037037037037036,-0.6109090909090908,-0.5466101694915253,-0.58203125,-0.629757785467128,-0.5939278937381404,-0.5977443609022557,-0.5694164989939637,-0.5676767676767677,-0.5347826086956521,-0.4689826302729528,-0.5560165975103735,-0.5560165975103735,-0.5711422845691383,-0.5169300225733633,-0.4818401937046004,-0.3903133903133903,-0.3937677053824362,-0.4412532637075718,-0.4338624338624338,-0.4649999999999999,-0.4441558441558441,-0.455470737913486,-0.4716049382716049,-0.3475609756097561,-0.3435582822085888,-0.2890365448504982,-0.2302158273381294,-0.0530973451327432,-0.0446428571428572,-0.5011655011655012,-0.5357917570498916,-0.5275938189845475,-0.5191011235955056,-0.5327510917030567,-0.5136363636363637,-0.33125,-0.3227848101265822,-0.2960526315789473,-0.2913907284768211,-0.2818791946308724,-0.3006535947712417
MCEK_93-L^L02,0.1148202083566707,-0.1148202083566707,7.0,0.122696468909761,0.1072436500470366,7.338605646525766,0.2391736193881605,0.1069751460313824,-0.2462282949046399,0.0464881819200085,3.499791255543904e-06,0.2792771370823921,0.3873009391588403,0.1497551276704231,-0.732987140292232,0.0762979226578865,-0.7473055562599852,-0.4008076728924785,0.0791281216500575,-3.338762214983713,0.2169249106078665,-0.0615549597855227,-0.2579505300353357,0.0566037735849056,-0.1718750000000001,-0.2251461988304093,-0.1993957703927492,-0.3908045977011494,-0.4444444444444444,-0.5350877192982457,-0.706858407079646,-0.7323232323232323,-0.7135135135135136,-0.7198731501057083,-0.7476190476190476,-0.7546296296296297,-0.7290388548057259,-0.7412109375,-0.7437137330754352,-0.6961009174311927,-0.6740467404674046,-0.6593830334190232,-0.5910493827160495,-0.6438172043010753,-0.7451923076923077,-0.7058823529411764,-0.7918303220738413,-0.7992424242424242,-0.7800829875518672,-0.7679509632224168,-0.8017950635751683,-0.793613707165109,-0.7956823438704703,-0.8052902277736957,-0.8262295081967213,-0.8344784509681449,-0.8313176320814768,-0.8422619047619048,-0.8342714196372734,-0.8453006421482778,-0.8085260115606936,-0.8238031914893618,-0.8182441700960219,-0.7802653399668326,-0.7507055503292568,-0.7381422924901186,-0.7125813449023861,-0.7312373225152129,-0.7259565667011376,-0.7389162561576355,-0.7290388548057259,-0.7062084257206208
MCGQ_00-L^A03,0.2220408013502605,-0.2220408013502605,6.0,0.1752299618891794,0.9390847977355822,-0.0334781735252799,1.6380883498386558,0.1768987678869438,0.1975128017556693,-0.0854186541425108,1.837510890314664e-08,0.0783965520681605,0.1274620499309998,0.0245029007567442,0.2443133593714133,0.0201638702442213,1.2551735955853422,0.0298670745330787,0.2002257055354215,-1.106003838069999,0.7583732057416269,0.2956,0.0417703127258344,-0.1538461538461538,-0.1952380952380953,-0.1875,-0.1796116504854369,-0.2028301886792453,-0.1464646464646465,-0.0342857142857143,-0.0116959064327485,-0.0397727272727272,0.0059523809523809,-0.0342857142857143,-0.028735632183908,-0.028735632183908,0.0059523809523809,0.0974025974025973,0.1418918918918918,0.2246376811594204,0.2246376811594204,0.0833333333333332,0.0432098765432098,0.0180722891566265,-0.050561797752809,-0.1796116504854369,-0.1796116504854369,-0.1952380952380953,-0.2318181818181819,-0.228310502283105,-0.1875,-0.1105263157894737,-0.1715686274509804,-0.028735632183908,0.0119760479041917,0.1118421052631577,0.2246376811594204,0.3307086614173227,0.2246376811594204,0.1418918918918918,0.0059523809523809,-0.1105263157894737,-0.2683982683982684,-0.3832116788321168,-0.3598484848484848,-0.292887029288703,-0.3500000000000001,-0.292887029288703,-0.1197916666666666,-0.2587719298245613,-0.3016528925619834,-0.4111498257839722
MCGR_54-L^J19,0.0336453722925071,-0.0336453722925071,5.0,0.078140897806357,0.1262651568293416,1.0640983826329873,0.8627386438446347,0.0146267727737518,0.1125757575757575,0.0010575378951079,4.676801299892936e-07,0.0437507630947051,0.0660455486542442,0.4949526128805481,0.0393506660106884,0.6812275753279621,0.0892029300521731,1.2148998313381871,0.343225546939596,-0.9226638023630506,0.7751810401579987,0.0641392064559515,1.013698630136986,-0.0357142857142857,-0.3488372093023255,-0.3293413173652694,-0.3846153846153846,-0.4399999999999999,-0.4226804123711339,-0.4563106796116504,-0.4536585365853657,-0.5323590814196242,-0.4932126696832578,-0.4589371980676328,-0.4256410256410255,-0.4576271186440677,-0.5098468271334792,-0.4729411764705882,-0.4576271186440677,-0.4329113924050632,-0.4563106796116504,-0.4026666666666666,-0.3313432835820895,-0.321212121212121,-0.4074074074074073,-0.4074074074074073,-0.4496314496314496,-0.5119825708061001,-0.5573122529644268,-0.5836431226765799,-0.6137931034482758,-0.6021314387211367,-0.6222596964586846,-0.5805243445692884,-0.5675675675675675,-0.4704491725768321,-0.3636363636363635,-0.4343434343434342,-0.4151436031331592,-0.3353115727002966,-0.3896457765667575,-0.5087719298245613,-0.5789473684210527,-0.6117850953206239,-0.613126079447323,-0.5904936014625228,-0.5537848605577689,-0.4954954954954955,-0.4589371980676328,-0.4166666666666666,-0.421188630490956,-0.4754098360655736
MCHD_84-L^B04,0.0518837799501996,-0.0518837799501996,5.0,0.0179315271482838,0.2481033434468382,-0.5859857144633297,0.4413325354079393,0.0337169519452184,0.0544052683246073,-0.0194130633938409,3.074061741583015e-08,0.0171278665102787,-0.0345609098508306,0.032857947983182,-0.0663940864618181,0.0858835398114111,-0.0546496583201968,0.2046252522173933,0.0480391795807178,-0.7737114321383984,0.416257729902254,0.0829135080568359,0.1234849013402002,-0.1515151515151515,-0.1465517241379309,-0.1391304347826086,-0.1610169491525424,-0.1,-0.0833333333333333,-0.0198019801980198,-0.0660377358490567,-0.131578947368421,0.03125,0.0102040816326529,0.03125,0.03125,-0.1610169491525424,-0.1,-0.0660377358490567,-0.0294117647058823,0.0206185567010308,0.0,-0.0833333333333333,-0.0294117647058823,-0.1610169491525424,-0.1610169491525424,-0.1465517241379309,-0.2016129032258065,-0.2720588235294118,-0.331081081081081,-0.3028169014084506,-0.3529411764705882,-0.321917808219178,-0.3486842105263158,-0.0660377358490567,0.03125,-0.1391304347826086,-0.2142857142857143,-0.0571428571428571,-0.0660377358490567,-0.1238938053097344,-0.3399999999999999,-0.4176470588235293,-0.4244186046511627,-0.3812500000000001,-0.4142011834319526,-0.3888888888888889,-0.3694267515923567,-0.3486842105263158,-0.3571428571428572,-0.321917808219178,-0.3399999999999999
MCQU_69-L^L05,0.0975820913981819,-0.0975820913981819,8.0,-0.1249927532030843,0.0878890055828865,-0.0294681577827554,0.8845917740945365,0.0930006480881399,-0.0090807488125174,-0.070311050646214,2.0844490860860624e-05,-0.0187836976056583,-0.2072143494202755,-0.2096894930304113,-0.2372403210747584,-0.174597760082802,-0.3602286678944137,-0.0415006665636083,0.1348083169917519,-23.909090909090907,0.3782995702885205,-0.0244948393661869,-0.156100773917339,0.2962962962962963,-0.3571428571428571,-0.3769230769230769,-0.3671875,-0.3249999999999999,-0.173469387755102,-0.1195652173913043,-0.1899999999999999,-0.1980198019801979,-0.1382978723404254,-0.0357142857142855,0.08,0.0124999999999999,0.0384615384615385,0.0945945945945947,0.3728813559322035,0.6200000000000001,0.4210526315789475,0.4727272727272726,0.3500000000000001,0.2272727272727273,-0.0795454545454544,-0.0240963855421685,-0.3571428571428571,-0.3622047244094487,-0.6666666666666667,-0.6267281105990783,-0.7043795620437956,-0.7167832167832168,-0.7658959537572254,-0.7395498392282958,-0.7868421052631579,-0.7923076923076923,-0.7975,-0.8211920529801324,-0.7923076923076923,-0.8014705882352942,-0.7901554404145077,-0.8261802575107295,-0.787958115183246,-0.7980049875311721,-0.763157894736842,-0.7762430939226519,-0.7317880794701986,-0.6720647773279352,-0.6142857142857143,-0.5691489361702127,-0.5846153846153845,-0.595
MCRJ_00-L^F17,0.1104239689244885,-0.1104239689244885,7.0,0.1507453553398718,0.157019719907665,0.191211069946909,1.1417882480648205,0.7019605595047007,0.1518352482669761,-0.06455360565239,4.451291209046048e-07,0.0315479934048375,0.1503502846666023,0.1453391041294227,0.0290228876833959,0.1955335952664832,0.0295504390346594,0.5516822336600024,0.106328276023436,-2.177680798004987,1.1408190429422482,0.0607798417666766,0.3041905948640158,-0.186217008797654,-0.0683060109289617,-0.1165803108808289,-0.1496259351620946,-0.1367088607594936,-0.0930851063829786,-0.075880758807588,-0.1496259351620946,-0.1496259351620946,-0.2267573696145124,-0.2042007001166861,-0.2214611872146118,-0.1938534278959811,-0.2160919540229884,-0.1957547169811321,0.0444104134762635,0.0964630225080387,0.1559322033898305,-0.0043795620437955,0.0209580838323353,0.0,-0.0808625336927223,0.06396255850234,0.2156862745098038,0.3425196850393701,0.3722334004024146,0.4208333333333334,0.3242718446601942,0.33203125,0.4666666666666665,0.6634146341463416,0.5678160919540232,0.4357894736842105,0.3722334004024146,0.3242718446601942,0.1272727272727274,0.1462184873949579,0.1442953020134227,0.0302114803625377,0.1598639455782313,0.33203125,0.3890020366598778,0.3805668016194332,0.5570776255707763,0.5155555555555555,0.8736263736263736,0.982558139534884,1.1719745222929938,1.1514195583596214
MCRK_81-L^D19,0.1547596956763778,-0.1547596956763778,5.0,0.9264186804235676,0.1728359498775745,0.5986464162358527,1.490426457789382,0.1154328732747804,0.1008820286659315,0.2944887734273488,1.4772177998840092e-06,0.6733641053489003,1.71482075976458,-0.1428103639557228,-0.1300157012293022,0.0447986768563931,0.01654497510076,0.146493905972406,-0.3761736649771864,-3.5948275862068964,0.6531766753698868,0.0615209342067787,0.7132691502720804,0.0783132530120482,-0.1075268817204302,-0.0177514792899408,-0.0674157303370787,0.1369863013698629,0.1857142857142857,0.3949579831932772,0.3441295546558702,0.3279999999999998,0.2868217054263564,0.3833333333333333,0.9761904761904764,1.0,0.8043478260869563,0.7849462365591395,0.7849462365591395,0.897142857142857,1.4057971014492754,1.258503401360544,1.3714285714285714,0.8547486033519551,0.6767676767676767,0.482142857142857,0.2388059701492535,0.1140939597315435,0.2028985507246377,0.177304964539007,0.129251700680272,0.0921052631578946,0.2575757575757573,0.2388059701492535,0.0921052631578946,0.0060606060606061,-0.1075268817204302,-0.0879120879120879,0.0779220779220779,0.1216216216216214,0.2072727272727272,-0.0432276657060519,-0.0292397660818714,-0.0059880239520958,-0.0879120879120879,-0.0348837209302326,0.0641025641025641,0.1690140845070422,0.3122529644268774,0.3019607843137255,0.2116788321167881,0.2072727272727272
MCRL_78-L^L15,0.0365540634550522,-0.0365540634550522,14.0,0.5440442334216211,0.3167927216924257,-0.1364463408386195,1.915510998349632,0.106222538890868,0.7080652055870698,0.2030983874759512,2.686493663041807e-07,0.1903843571873207,0.3603834361780572,0.0802012109885778,-0.0227296268382552,-0.801194730238329,-0.1123393615369689,-0.5233780726616251,0.1367537166735876,-0.2810194747713191,1.4266448259723623,0.1685030116057,0.386684003273123,0.5555555555555554,-0.3915492957746478,-0.509090909090909,-0.4270557029177718,-0.5433403805496828,-0.5916824196597353,-0.462686567164179,-0.5862068965517241,-0.6799999999999999,-0.5252747252747252,-0.5609756097560975,-0.5877862595419847,-0.6940509915014164,-0.7227214377406932,-0.749710312862109,-0.7754677754677755,-0.758659217877095,-0.712,-0.7626373626373626,-0.8,-0.7362637362637363,-0.5846153846153845,-0.5252747252747252,-0.2285714285714284,0.0434782608695654,0.0384615384615385,0.0,0.0384615384615385,0.1933701657458564,0.4794520547945207,0.4496644295302014,0.4400000000000001,1.4,1.5714285714285716,1.8421052631578947,2.3230769230769237,2.2238805970149254,2.483870967741936,2.0000000000000004,1.8421052631578947,1.8800000000000003,1.9189189189189195,3.695652173913044,4.684210526315789,6.200000000000001,3.695652173913044,3.3200000000000003,2.857142857142857,2.857142857142857
MCTP_92-L^F08,0.1694616063548102,-0.1694616063548102,7.0,0.2230215827338129,0.1378952825298081,0.2616408873398623,0.8306294613887086,0.2024793388429752,-0.1282051282051282,0.1141512209473284,2.1286952957448296e-06,0.079136690647482,0.0550426136363636,-0.0300053690226119,0.3627623573077554,0.1657901327322813,0.3475826278182609,0.0399596909640577,-0.5973791425965339,-0.8228571428571428,0.5055158987670344,0.386604774535809,0.1338461538461538,0.0517985611510789,-0.0127840909090909,-0.005722460658083,0.0175695461200586,0.0725308641975308,0.1602671118530885,0.188034188034188,0.122778675282714,0.2477558348294435,0.1962134251290879,0.1412151067323481,0.2300884955752211,0.275229357798165,0.3442940038684721,0.2522522522522523,0.3039399624765477,0.40973630831643,0.7375,0.7288557213930351,0.8435013262599469,0.941340782122905,0.6352941176470588,0.2590579710144929,0.2636363636363636,0.1468646864686469,0.1819727891156464,0.3162878787878787,0.1680672268907563,0.190068493150685,0.3495145631067959,0.2894248608534324,0.133768352365416,0.1661073825503356,0.2942271880819367,0.3113207547169812,0.3442940038684721,0.3681102362204724,0.5795454545454544,0.631455399061033,0.7729591836734695,0.8051948051948052,0.9093406593406592,0.9093406593406592,0.935933147632312,0.8783783783783783,1.171875,1.1124620060790271,1.2712418300653594,1.249190938511327
