tic,datadate,gvkeyx,conm,indextype,spii,spmi,indexcat,dvpsxd,newnum,oldnum,prccd,prccddiv,prccddivn,prchd,prcld
I0003,2020-08-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.37727620,505,505,3349.16000000,6870.86168040,,3351.03000000,3318.14000000
I0003,2020-08-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.69221571,505,505,3351.28000000,6876.64582364,,3352.54000000,3328.72000000
I0003,2020-08-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.04501085,505,505,3360.47000000,6895.59454418,,3363.29000000,3335.44000000
I0003,2020-08-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01904037,505,505,3333.69000000,6840.67442476,,3381.01000000,3326.44000000
I0003,2020-08-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.49722483,505,505,3380.35000000,6937.44154067,,3387.89000000,3355.46000000
I0003,2020-08-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.84239823,505,505,3373.43000000,6924.96028262,,3387.24000000,3363.35000000
I0003,2020-08-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.24829863,505,505,3372.85000000,6924.28162665,,3378.51000000,3361.64000000
I0003,2020-08-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.07831969,505,505,3381.99000000,6943.22308635,,3387.59000000,3379.22000000
I0003,2020-08-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.53848890,505,505,3389.78000000,6960.30100637,,3395.06000000,3370.15000000
I0003,2020-08-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.55951816,505,505,3374.85000000,6930.80454885,,3399.54000000,3369.66000000
I0003,2020-08-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.10779285,505,505,3385.51000000,6952.92464777,,3390.80000000,3354.69000000
I0003,2020-08-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.21053299,505,505,3397.16000000,6977.27106829,,3399.96000000,3379.31000000
I0003,2020-08-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.39757021,505,505,3431.28000000,7048.17412587,,3432.09000000,3413.13000000
I0003,2020-08-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.03662423,505,505,3443.62000000,7073.59691195,,3444.21000000,3425.84000000
I0003,2020-08-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.02524175,505,505,3478.73000000,7145.76922608,,3481.07000000,3444.15000000
I0003,2020-08-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.22489529,505,505,3484.55000000,7158.18201034,,3501.38000000,3468.35000000
I0003,2020-08-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.34739916,505,505,3508.01000000,7207.09782353,,3509.23000000,3484.32000000
I0003,2020-08-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.41142763,505,505,3500.31000000,7192.11090077,,3514.77000000,3493.25000000
I0003,2020-09-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06666106,505,505,3526.65000000,7246.37458821,,3528.03000000,3494.60000000
I0003,2020-09-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.36866951,505,505,3580.84000000,7358.48505344,,3588.11000000,3535.23000000
I0003,2020-09-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.66569475,505,505,3455.06000000,7101.38157738,,3564.85000000,3427.41000000
I0003,2020-09-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3426.96000000,7043.62407529,,3479.15000000,3349.63000000
I0003,2020-09-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.14819202,505,505,3331.84000000,6848.42117914,,3379.97000000,3329.27000000
I0003,2020-09-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.18559203,505,505,3398.96000000,6986.75696977,,3424.77000000,3366.84000000
I0003,2020-09-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.16805476,505,505,3339.19000000,6864.23294901,,3425.55000000,3329.25000000
I0003,2020-09-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.15803467,505,505,3340.97000000,6868.21917104,,3368.95000000,3310.47000000
I0003,2020-09-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,1.05444015,505,505,3383.54000000,6957.91171826,,3402.93000000,3363.56000000
I0003,2020-09-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05172305,505,505,3401.20000000,6994.33269947,,3419.48000000,3389.25000000
I0003,2020-09-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.12661544,505,505,3385.49000000,6962.28661580,,3428.92000000,3384.45000000
I0003,2020-09-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05275873,505,505,3357.01000000,6903.82367859,,3375.17000000,3328.82000000
I0003,2020-09-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05174323,505,505,3319.47000000,6826.71909358,,3362.27000000,3292.40000000
I0003,2020-09-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.16653731,505,505,3281.06000000,6748.07522851,,3285.57000000,3229.10000000
I0003,2020-09-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01750634,505,505,3315.57000000,6819.08161259,,3320.31000000,3270.95000000
I0003,2020-09-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.23544445,505,505,3236.92000000,6657.81585112,,3323.35000000,3232.57000000
I0003,2020-09-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.16472638,505,505,3246.59000000,6678.03847665,,3278.70000000,3209.45000000
I0003,2020-09-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.10864300,505,505,3298.46000000,6784.95390530,,3306.88000000,3228.44000000
I0003,2020-09-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3351.60000000,6894.26889902,,3360.74000000,3332.91000000
I0003,2020-09-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.41753169,505,505,3335.47000000,6861.95927410,,3357.92000000,3327.54000000
I0003,2020-09-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.12204771,505,505,3363.00000000,6918.83465125,,3393.56000000,3340.47000000
I0003,2020-10-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.36011913,505,505,3380.80000000,6956.19532938,,3397.18000000,3361.39000000
I0003,2020-10-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01149067,505,505,3348.44000000,6889.64700634,,3369.10000000,3323.69000000
I0003,2020-10-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.36406245,505,505,3408.63000000,7014.22679197,,3409.57000000,3367.27000000
I0003,2020-10-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.13353556,505,505,3360.95000000,6916.39708527,,3431.56000000,3354.54000000
I0003,2020-10-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06448160,505,505,3419.45000000,7036.90941161,,3426.26000000,3384.56000000
I0003,2020-10-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,1.04302771,506,505,3446.83000000,7095.39944059,,3447.28000000,3428.15000000
I0003,2020-10-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06749700,505,506,3477.13000000,7157.92397925,,3482.34000000,3458.07000000
I0003,2020-10-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3534.22000000,7275.43064573,,3549.85000000,3499.61000000
I0003,2020-10-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3511.93000000,7229.55327029,,3534.01000000,3500.86000000
I0003,2020-10-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.34625549,505,505,3488.67000000,7182.37574831,,3527.94000000,3480.55000000
I0003,2020-10-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.09440016,505,505,3483.34000000,7171.60780981,,3489.08000000,3440.89000000
I0003,2020-10-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06346886,505,505,3483.81000000,7172.69885216,,3515.76000000,3480.45000000
I0003,2020-10-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3426.92000000,7055.58272920,,3502.42000000,3419.93000000
I0003,2020-10-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06612467,505,505,3443.12000000,7089.05744564,,3476.93000000,3435.65000000
I0003,2020-10-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.08002761,505,505,3435.56000000,7073.65420378,,3464.86000000,3433.06000000
I0003,2020-10-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.28661451,505,505,3453.49000000,7111.17111039,,3460.53000000,3415.34000000
I0003,2020-10-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06724368,505,505,3465.39000000,7135.80706676,,3466.46000000,3440.45000000
I0003,2020-10-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.02613142,505,505,3400.97000000,7003.21143275,,3441.42000000,3364.86000000
I0003,2020-10-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05052885,505,505,3390.68000000,6982.13933021,,3409.51000000,3388.71000000
I0003,2020-10-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00415018,505,505,3271.03000000,6735.74861335,,3342.48000000,3268.89000000
I0003,2020-10-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.27211513,505,505,3310.11000000,6816.79423195,,3341.05000000,3259.82000000
I0003,2020-10-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.35656813,505,505,3269.96000000,6734.83661249,,3304.93000000,3233.94000000
I0003,2020-11-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.04278697,506,505,3310.24000000,6817.89061806,,3330.14000000,3279.74000000
I0003,2020-11-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.03160734,506,506,3369.15600000,6939.29952200,,3389.49000000,3336.25000000
I0003,2020-11-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00564101,506,506,3443.44000000,7092.30322993,,3486.25000000,3405.17000000
I0003,2020-11-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.65424629,506,506,3510.45000000,7231.66943620,,3529.05000000,3485.74000000
I0003,2020-11-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.45047546,506,506,3509.44000000,7230.51458758,,3521.58000000,3484.34000000
I0003,2020-11-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.31618357,506,506,3550.50000000,7315.76825318,,3645.99000000,3547.48000000
I0003,2020-11-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.58917419,506,506,3545.53000000,7306.74924198,,3557.22000000,3511.91000000
I0003,2020-11-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,506,506,3572.66000000,7362.65397022,,3581.16000000,3557.00000000
I0003,2020-11-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.73241629,506,506,3537.01000000,7290.69282550,,3569.02000000,3518.58000000
I0003,2020-11-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.32960223,506,506,3585.15000000,7390.60959120,,3593.66000000,3552.57000000
I0003,2020-11-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05281248,507,506,3626.91000000,7476.79228823,,3628.51000000,3600.16000000
I0003,2020-11-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.51859030,506,507,3609.53000000,7442.04134695,,3623.11000000,3588.68000000
I0003,2020-11-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.65920945,506,506,3567.79000000,7357.33656404,,3619.09000000,3567.33000000
I0003,2020-11-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.23747489,506,506,3581.87000000,7386.85686564,,3585.22000000,3543.84000000
I0003,2020-11-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.03169797,506,506,3557.54000000,7336.76107548,,3581.23000000,3556.85000000
I0003,2020-11-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.40496894,506,506,3577.59000000,7378.93856519,,3589.81000000,3552.77000000
I0003,2020-11-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05191780,506,506,3635.41000000,7498.29331720,,3642.31000000,3594.52000000
I0003,2020-11-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.12999091,506,506,3629.65000000,7486.68043349,,3635.50000000,3617.76000000
I0003,2020-11-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.35780062,506,506,3638.35000000,7505.37918660,,3644.31000000,3629.33000000
I0003,2020-11-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.56740990,505,506,3621.63000000,7472.05848861,,3634.18000000,3594.39000000
I0003,2020-12-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.11535597,505,505,3662.45000000,7556.51494132,,3678.45000000,3645.87000000
I0003,2020-12-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.35094705,505,505,3669.01000000,7570.75806437,,3670.96000000,3644.84000000
I0003,2020-12-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.68046105,505,505,3666.72000000,7567.43780225,,3682.73000000,3657.17000000
I0003,2020-12-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.21829292,505,505,3699.12000000,7634.76701169,,3699.20000000,3670.94000000
I0003,2020-12-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00521294,505,505,3691.96000000,7620.00432256,,3697.41000000,3678.88000000
I0003,2020-12-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.09721584,505,505,3702.25000000,7641.43157639,,3708.45000000,3678.83000000
I0003,2020-12-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.18006431,505,505,3672.82000000,7581.06332477,,3712.39000000,3660.54000000
I0003,2020-12-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.26399922,505,505,3668.10000000,7571.87396484,,3678.49000000,3645.18000000
I0003,2020-12-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.08656294,505,505,3663.46000000,7562.46263415,,3665.91000000,3633.40000000
I0003,2020-12-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.65826114,506,505,3647.49000000,7530.86553894,,3697.61000000,3645.84000000
I0003,2020-12-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05052518,506,506,3694.62000000,7628.27535976,,3695.29000000,3659.62000000
I0003,2020-12-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00703551,506,506,3701.17000000,7641.81726765,,3711.27000000,3688.57000000
I0003,2020-12-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.18025289,506,506,3722.48000000,7686.18484013,,3725.12000000,3710.87000000
I0003,2020-12-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.27307210,505,506,3709.41000000,7659.75384772,,3726.70000000,3685.84000000
I0003,2020-12-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.11571318,505,505,3694.92000000,7630.07435571,,3702.90000000,3636.48000000
I0003,2020-12-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.27790954,505,505,3687.26000000,7614.83181928,,3698.26000000,3676.16000000
I0003,2020-12-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05626006,505,505,3690.01000000,7620.63408364,,3711.24000000,3689.28000000
I0003,2020-12-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.39706888,505,505,3703.06000000,7648.39271929,,3703.82000000,3689.32000000
I0003,2020-12-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3735.36000000,7715.10163278,,3740.51000000,3723.03000000
I0003,2020-12-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3727.04000000,7697.92627552,,3756.12000000,3723.31000000
I0003,2020-12-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.40701132,505,505,3732.04000000,7709.09802268,,3744.63000000,3730.21000000
I0003,2020-12-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.29575867,505,505,3756.07000000,7759.34546985,,3760.20000000,3726.88000000
I0003,2021-01-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.20362379,505,505,3700.65000000,7645.26911747,,3769.99000000,3662.71000000
I0003,2021-01-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.45007495,505,505,3726.86000000,7700.34479877,,3737.83000000,3695.07000000
I0003,2021-01-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05401161,505,505,3748.14000000,7744.42880815,,3783.04000000,3705.34000000
I0003,2021-01-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.81146938,505,505,3803.79000000,7861.09520292,,3811.55000000,3764.71000000
I0003,2021-01-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.48757938,505,505,3824.68000000,7905.27627288,,3826.69000000,3783.60000000
I0003,2021-01-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3799.61000000,7853.44686381,,3817.86000000,3789.02000000
I0003,2021-01-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3801.19000000,7856.72493564,,3810.78000000,3776.51000000
I0003,2021-01-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.07059328,505,505,3809.84000000,7874.75405703,,3820.96000000,3791.50000000
I0003,2021-01-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.43684156,505,505,3795.54000000,7846.09564026,,3823.60000000,3792.86000000
I0003,2021-01-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.05777189,505,505,3768.25000000,7789.79102757,,3788.73000000,3749.62000000
I0003,2021-01-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.14299007,505,505,3798.91000000,7853.47012325,,3804.53000000,3780.37000000
I0003,2021-01-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00472562,505,505,3851.85000000,7962.91929986,,3859.75000000,3816.22000000
I0003,2021-01-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.31604075,505,505,3853.07000000,7966.10997409,,3861.45000000,3845.05000000
I0003,2021-01-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.04469134,505,505,3841.47000000,7942.20375518,,3852.31000000,3830.41000000
I0003,2021-01-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3855.36000000,7970.92157419,,3859.23000000,3797.16000000
I0003,2021-01-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01657945,505,505,3849.62000000,7959.09987587,,3870.90000000,3847.78000000
I0003,2021-01-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00412232,505,505,3750.77000000,7754.73983055,,3836.83000000,3732.48000000
I0003,2021-01-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.38648423,505,505,3787.38000000,7831.21709504,,3830.50000000,3755.75000000
I0003,2021-01-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.48956700,505,505,3714.24000000,7681.00874580,,3778.05000000,3694.12000000
I0003,2021-02-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01026869,505,505,3773.86000000,7804.31186561,,3784.32000000,3725.62000000
I0003,2021-02-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.03878456,505,505,3826.31000000,7912.87030538,,3843.09000000,3791.84000000
I0003,2021-02-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3830.17000000,7920.85209749,,3847.51000000,3816.68000000
I0003,2021-02-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.38663061,505,505,3871.74000000,8007.61502104,,3872.42000000,3836.66000000
I0003,2021-02-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.40817812,505,505,3886.83000000,8039.67090476,,3894.56000000,3874.93000000
I0003,2021-02-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.08662160,505,505,3915.59000000,8099.33193303,,3915.77000000,3892.59000000
I0003,2021-02-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.66994536,505,505,3911.23000000,8091.69723249,,3918.35000000,3902.64000000
I0003,2021-02-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.09725525,505,505,3909.88000000,8089.10981418,,3931.50000000,3884.94000000
I0003,2021-02-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.79602212,505,505,3916.38000000,8104.19467668,,3925.99000000,3890.39000000
I0003,2021-02-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.19173455,505,505,3934.83000000,8142.78813455,,3937.23000000,3905.78000000
I0003,2021-02-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.48901167,505,505,3932.59000000,8139.15547016,,3950.43000000,3923.85000000
I0003,2021-02-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.64193320,505,505,3931.33000000,8137.87889387,,3933.61000000,3900.43000000
I0003,2021-02-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.14369315,505,505,3913.97000000,8102.24263787,,3921.98000000,3885.03000000
I0003,2021-02-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.22977637,505,505,3906.71000000,8087.68236650,,3930.41000000,3903.07000000
I0003,2021-02-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.32280410,505,505,3876.50000000,8025.81398749,,3902.92000000,3874.71000000
I0003,2021-02-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.07982751,505,505,3881.37000000,8036.06000637,,3895.98000000,3805.59000000
I0003,2021-02-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.04755981,505,505,3925.43000000,8127.37849415,,3928.65000000,3859.60000000
I0003,2021-02-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.54899929,505,505,3829.34000000,7929.56297062,,3925.02000000,3814.04000000
I0003,2021-02-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.43856882,505,505,3811.15000000,7892.81193132,,3861.08000000,3789.54000000
I0003,2021-03-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.09746954,505,505,3901.82000000,8080.78085077,,3914.50000000,3842.51000000
I0003,2021-03-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01895222,505,505,3870.29000000,8015.53756799,,3906.41000000,3868.57000000
I0003,2021-03-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.20503287,505,505,3819.72000000,7911.21454203,,3874.47000000,3818.86000000
I0003,2021-03-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.66147473,505,505,3768.47000000,7806.45277560,,3843.67000000,3723.34000000
I0003,2021-03-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.16272632,505,505,3841.94000000,7958.97937872,,3851.69000000,3730.19000000
I0003,2021-03-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.04382429,505,505,3821.35000000,7916.40612852,,3881.06000000,3819.25000000
I0003,2021-03-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.35290964,505,505,3875.44000000,8029.20354948,,3903.76000000,3851.93000000
I0003,2021-03-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.21307277,505,505,3898.81000000,8078.04806407,,3917.35000000,3885.73000000
I0003,2021-03-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.26771011,505,505,3939.34000000,8162.58484968,,3960.27000000,3915.54000000
I0003,2021-03-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.97242182,505,505,3943.34000000,8172.89717653,,3944.99000000,3915.21000000
I0003,2021-03-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.18043827,505,505,3968.94000000,8226.31765238,,3970.08000000,3923.54000000
I0003,2021-03-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.10710977,505,505,3962.71000000,8213.62755292,,3981.04000000,3953.44000000
I0003,2021-03-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.03716633,505,505,3974.12000000,8237.35190996,,3983.87000000,3935.74000000
I0003,2021-03-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.18910407,505,505,3915.46000000,8116.16662240,,3969.62000000,3910.86000000
I0003,2021-03-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.41680069,505,505,3913.10000000,8112.13437182,,3930.12000000,3886.75000000
I0003,2021-03-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01026723,505,505,3940.59000000,8169.13616519,,3955.31000000,3914.16000000
I0003,2021-03-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.01590493,505,505,3910.52000000,8106.83295701,,3949.13000000,3901.57000000
I0003,2021-03-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.22824574,505,505,3889.14000000,8062.99630826,,3942.08000000,3889.07000000
I0003,2021-03-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.13335352,505,505,3909.52000000,8105.51131395,,3919.54000000,3853.50000000
I0003,2021-03-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.03030570,505,505,3974.54000000,8240.38149175,,3978.19000000,3917.12000000
I0003,2021-03-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00000000,505,505,3971.09000000,8233.24494043,,3981.83000000,3943.25000000
I0003,2021-03-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.41314696,505,505,3958.55000000,8208.09742705,,3968.01000000,3944.35000000
I0003,2021-03-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.31424926,505,505,3972.89000000,8238.48289579,,3994.41000000,3966.98000000
I0003,2021-04-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.00919328,505,505,4019.87000000,8335.90913447,,4020.63000000,3992.78000000
I0003,2021-04-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.53722689,505,505,4077.91000000,8457.39660123,,4083.42000000,4034.44000000
I0003,2021-04-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.18556821,505,505,4073.94000000,8449.54157887,,4086.23000000,4068.14000000
I0003,2021-04-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.07901235,505,505,4079.95000000,8462.17515565,,4083.13000000,4068.31000000
I0003,2021-04-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.94951082,505,505,4097.17000000,8499.85017247,,4098.19000000,4082.54000000
I0003,2021-04-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.04618267,505,505,4128.80000000,8565.57290757,,4129.48000000,4095.51000000
I0003,2021-04-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,0.06511746,505,505,4127.99000000,8564.02997621,,4131.76000000,4114.82000000
